bampath,bamorder,sample_name,sample_metadata_id,revbayes_bampath,Date of collection,village,method,position,Coumpound ID,sample,species,conc (ng/ul),estimated total (ng),qPCR Plate,Well,Cluster,lat,long,month,year,treated
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G6_6_EKDN220028538-1A_H3NGLDSX5_L2/G6_6_EKDN220028538-1A_H3NGLDSX5_L2.srt.dp.bam,764,G6_6,G6_6,/move_bioinfo/anopheles_cnrfp/bam/G6_6_EKDN220028538-1A_H3NGLDSX5_L2.srt.dp.bam,08/09/2014,TIEFORA II,CDC,INT,871,132a-16,gambiae,2.05,1026,6,G6,11,10.66015,-4.51636,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G6_8_EKDN220028673-1A_H3V53DSX5_L2/G6_8_EKDN220028673-1A_H3V53DSX5_L2.srt.dp.bam,765,G6_8,G6_8,/move_bioinfo/anopheles_cnrfp/bam/G6_8_EKDN220028673-1A_H3V53DSX5_L2.srt.dp.bam,23/09/2014,KANKOUNADENI,CDC,INT,13,223-2,gambiae,2.5456,1272.8,8,G6,36,10.48214,-4.61734,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G6_9_EKDN220028740-1A_H5JF5DSX5_L3/G6_9_EKDN220028740-1A_H5JF5DSX5_L3.srt.dp.bam,766,G6_9,G6_9,/move_bioinfo/anopheles_cnrfp/bam/G6_9_EKDN220028740-1A_H5JF5DSX5_L3.srt.dp.bam,10/11/2014,PONT MAURICE,CDC,INT,683,360-13,gambiae,4.6068,2303.4,9,G6,11,10.66015,-4.51636,11,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G7_10_EKDN220028805-1A_H5J72DSX5_L1/G7_10_EKDN220028805-1A_H5J72DSX5_L1.srt.dp.bam,767,G7_10,G7_10,/move_bioinfo/anopheles_cnrfp/bam/G7_10_EKDN220028805-1A_H5J72DSX5_L1.srt.dp.bam,11/09/2015,LOMBO,CDC,INT,218,136-13,gambiae,0.74,370,10,G7,18,10.07051,-4.30001,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G7_11_EKDN220028858-1A_H5JF5DSX5_L3/G7_11_EKDN220028858-1A_H5JF5DSX5_L3.srt.dp.bam,768,G7_11,G7_11,/move_bioinfo/anopheles_cnrfp/bam/G7_11_EKDN220028858-1A_H5JF5DSX5_L3.srt.dp.bam,01/07/2015,BOUNOUMBA,CDC,INT,323,428-5,gambiae,0.1484,74.2,11,G7,4,10.31913,-4.38869,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G7_12_EKDN220028913-1A_H5JF5DSX5_L3/G7_12_EKDN220028913-1A_H5JF5DSX5_L3.srt.dp.bam,769,G7_12,G7_12,/move_bioinfo/anopheles_cnrfp/bam/G7_12_EKDN220028913-1A_H5JF5DSX5_L3.srt.dp.bam,12/07/2015,NATIERA,CDC,INT,18,657-4,gambiae,1.8664,933.2,12,G7,10,10.69726,-4.44495,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G7_13_EKDN220028971-1A_H3VYYDSX5_L2/G7_13_EKDN220028971-1A_H3VYYDSX5_L2.srt.dp.bam,770,G7_13,G7_13,/move_bioinfo/anopheles_cnrfp/bam/G7_13_EKDN220028971-1A_H3VYYDSX5_L2.srt.dp.bam,24/07/2015,BAKARIDJAN II,CDC,INT,421,917-2,gambiae,2.7608,1380.4,13,G7,9,10.20378,-4.39405,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G7_1_EKDN220028193-1A_H57WKDSX5_L2/G7_1_EKDN220028193-1A_H57WKDSX5_L2.srt.dp.bam,771,G7_1,G7_1,/move_bioinfo/anopheles_cnrfp/bam/G7_1_EKDN220028193-1A_H57WKDSX5_L2.srt.dp.bam,30/07/2014,KANKOUNADENI,CDC,INT,91,53a-14,gambiae,1.43,715.6,1,G7,36,10.48214,-4.61734,7,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G7_3_EKDN220028324-1A_H3V53DSX5_L2/G7_3_EKDN220028324-1A_H3V53DSX5_L2.srt.dp.bam,772,G7_3,G7_3,/move_bioinfo/anopheles_cnrfp/bam/G7_3_EKDN220028324-1A_H3V53DSX5_L2.srt.dp.bam,03/09/2015,KANGOUNABA I,CDC,INT,36,111b-4,gambiae,2.2008,1100.4,3,G7,1,10.58465,-4.54745,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G7_5_EKDN220028470-1A_H5GV5DSX5_L3/G7_5_EKDN220028470-1A_H5GV5DSX5_L3.srt.dp.bam,773,G7_5,G7_5,/move_bioinfo/anopheles_cnrfp/bam/G7_5_EKDN220028470-1A_H5GV5DSX5_L3.srt.dp.bam,03/09/2014,BOUNOUMBA,CDC,INT,323,112a-5,gambiae,4.4836,2241.8,5,G7,4,10.31913,-4.38869,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G7_6_EKDN220028539-1A_H3NGLDSX5_L2/G7_6_EKDN220028539-1A_H3NGLDSX5_L2.srt.dp.bam,774,G7_6,G7_6,/move_bioinfo/anopheles_cnrfp/bam/G7_6_EKDN220028539-1A_H3NGLDSX5_L2.srt.dp.bam,08/09/2014,SANHOUNOU,CDC,INT,235,135-2,gambiae,2.26,1129.8,6,G7,12,10.67426,-4.59349,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G7_7_EKDN220028600-1A_H5CW3DSX5_L3/G7_7_EKDN220028600-1A_H5CW3DSX5_L3.srt.dp.bam,775,G7_7,G7_7,/move_bioinfo/anopheles_cnrfp/bam/G7_7_EKDN220028600-1A_H5CW3DSX5_L3.srt.dp.bam,12/09/2014,LOMBO,CDC,INT,218,34-15,gambiae,3.1928,1596.4,7,G7,18,10.07051,-4.30001,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G7_8_EKDN220028674-1A_H3V53DSX5_L2/G7_8_EKDN220028674-1A_H3V53DSX5_L2.srt.dp.bam,776,G7_8,G7_8,/move_bioinfo/anopheles_cnrfp/bam/G7_8_EKDN220028674-1A_H3V53DSX5_L2.srt.dp.bam,23/09/2014,KANKOUNADENI,CDC,INT,13,223-10,gambiae,3.0884,1544.2,8,G7,36,10.48214,-4.61734,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G7_9_EKDN220028741-1A_H5JF5DSX5_L4/G7_9_EKDN220028741-1A_H5JF5DSX5_L4.srt.dp.bam,777,G7_9,G7_9,/move_bioinfo/anopheles_cnrfp/bam/G7_9_EKDN220028741-1A_H5JF5DSX5_L4.srt.dp.bam,10/09/2015,KOFING,CDC,INT,408,128-3,gambiae,4.3344,2167.2,9,G7,9,10.20378,-4.39405,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G8_11_EKDN220028859-1A_H5J72DSX5_L1/G8_11_EKDN220028859-1A_H5J72DSX5_L1.srt.dp.bam,778,G8_11,G8_11,/move_bioinfo/anopheles_cnrfp/bam/G8_11_EKDN220028859-1A_H5J72DSX5_L1.srt.dp.bam,07/07/2015,KANKOUNADENI,CDC,INT,91,524-5,gambiae,4.1752,2087.6,11,G8,36,10.48214,-4.61734,7,2015,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G8_12_EKDN220028914-1A_H5JF5DSX5_L3/G8_12_EKDN220028914-1A_H5JF5DSX5_L3.srt.dp.bam,779,G8_12,G8_12,/move_bioinfo/anopheles_cnrfp/bam/G8_12_EKDN220028914-1A_H5JF5DSX5_L3.srt.dp.bam,12/07/2015,MOSSIBOUGOU,CDC,INT,294,666-4,gambiae,2.52,1260,12,G8,10,10.69726,-4.44495,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G8_13_EKDN220028972-1A_H3VYYDSX5_L2/G8_13_EKDN220028972-1A_H3VYYDSX5_L2.srt.dp.bam,780,G8_13,G8_13,/move_bioinfo/anopheles_cnrfp/bam/G8_13_EKDN220028972-1A_H3VYYDSX5_L2.srt.dp.bam,24/07/2015,BAKARIDJAN II,CDC,INT,421,910-1,gambiae,3.858,1929,13,G8,9,10.20378,-4.39405,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G8_1_EKDN220028194-1A_H57WKDSX5_L2/G8_1_EKDN220028194-1A_H57WKDSX5_L2.srt.dp.bam,781,G8_1,G8_1,/move_bioinfo/anopheles_cnrfp/bam/G8_1_EKDN220028194-1A_H57WKDSX5_L2.srt.dp.bam,14/08/2014,BOUNOUBA,CDC,INT,109,485-1,gambiae,1.61,804.8,1,G8,39,10.26145,-4.36408,8,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G8_2_EKDN220028255-1A_H3NGLDSX5_L2/G8_2_EKDN220028255-1A_H3NGLDSX5_L2.srt.dp.bam,782,G8_2,G8_2,/move_bioinfo/anopheles_cnrfp/bam/G8_2_EKDN220028255-1A_H3NGLDSX5_L2.srt.dp.bam,09/11/2015,DASSORPIRE,CDC,INT,990,311-2,gambiae,2.46,1228.6,2,G8,12,10.67426,-4.59349,11,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G8_6_EKDN220028540-1A_H3NGLDSX5_L1/G8_6_EKDN220028540-1A_H3NGLDSX5_L1.srt.dp.bam,783,G8_6,G8_6,/move_bioinfo/anopheles_cnrfp/bam/G8_6_EKDN220028540-1A_H3NGLDSX5_L1.srt.dp.bam,08/09/2014,SANHOUNOU,CDC,INT,235,135-10,gambiae,1.89,945.6,6,G8,12,10.67426,-4.59349,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G8_7_EKDN220028601-1A_H3NGLDSX5_L1/G8_7_EKDN220028601-1A_H3NGLDSX5_L1.srt.dp.bam,784,G8_7,G8_7,/move_bioinfo/anopheles_cnrfp/bam/G8_7_EKDN220028601-1A_H3NGLDSX5_L1.srt.dp.bam,12/09/2014,LOMBO,CDC,INT,234,37a-5,gambiae,4.5168,2258.4,7,G8,18,10.07051,-4.30001,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G8_9_EKDN220028742-1A_H5JF5DSX5_L3/G8_9_EKDN220028742-1A_H5JF5DSX5_L3.srt.dp.bam,785,G8_9,G8_9,/move_bioinfo/anopheles_cnrfp/bam/G8_9_EKDN220028742-1A_H5JF5DSX5_L3.srt.dp.bam,10/09/2015,KOFING,CDC,INT,408,128-11,gambiae,4.0492,2024.6,9,G8,9,10.20378,-4.39405,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G9_11_EKDN220028860-1A_H5J72DSX5_L1/G9_11_EKDN220028860-1A_H5J72DSX5_L1.srt.dp.bam,786,G9_11,G9_11,/move_bioinfo/anopheles_cnrfp/bam/G9_11_EKDN220028860-1A_H5J72DSX5_L1.srt.dp.bam,07/07/2015,KANKOUNADENI,CDC,INT,89,522-4,gambiae,1.954,977,11,G9,36,10.48214,-4.61734,7,2015,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G9_12_EKDN220028915-1A_H5JF5DSX5_L3/G9_12_EKDN220028915-1A_H5JF5DSX5_L3.srt.dp.bam,787,G9_12,G9_12,/move_bioinfo/anopheles_cnrfp/bam/G9_12_EKDN220028915-1A_H5JF5DSX5_L3.srt.dp.bam,14/07/2015,SANHOUROU,CDC,INT,235,028-6,gambiae,2.6192,1309.6,12,G9,12,10.67426,-4.59349,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G9_13_EKDN220028973-1A_H3VYYDSX5_L2/G9_13_EKDN220028973-1A_H3VYYDSX5_L2.srt.dp.bam,788,G9_13,G9_13,/move_bioinfo/anopheles_cnrfp/bam/G9_13_EKDN220028973-1A_H3VYYDSX5_L2.srt.dp.bam,24/07/2015,KOFLANDE,CDC,INT,17,923-1,gambiae,3.6396,1819.8,13,G9,37,10.23163,-4.4324,7,2015,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G9_1_EKDN220028195-1A_H5F7CDSX5_L4/G9_1_EKDN220028195-1A_H5F7CDSX5_L4.srt.dp.bam,789,G9_1,G9_1,/move_bioinfo/anopheles_cnrfp/bam/G9_1_EKDN220028195-1A_H5F7CDSX5_L4.srt.dp.bam,15/08/2014,LOMBO,CDC,INT,234,504-1,gambiae,1.9,948,1,G9,18,10.07051,-4.30001,8,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G9_2_EKDN220028256-1A_H3NGLDSX5_L2/G9_2_EKDN220028256-1A_H3NGLDSX5_L2.srt.dp.bam,790,G9_2,G9_2,/move_bioinfo/anopheles_cnrfp/bam/G9_2_EKDN220028256-1A_H3NGLDSX5_L2.srt.dp.bam,09/11/2015,DASSORPIRE,CDC,INT,990,311-10,gambiae,1.4,699.6,2,G9,12,10.67426,-4.59349,11,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G9_3_EKDN220028325-1A_H3V53DSX5_L2/G9_3_EKDN220028325-1A_H3V53DSX5_L2.srt.dp.bam,791,G9_3,G9_3,/move_bioinfo/anopheles_cnrfp/bam/G9_3_EKDN220028325-1A_H3V53DSX5_L2.srt.dp.bam,03/09/2015,NATIERA,CDC,INT,77,113b-1,gambiae,3.6288,1814.4,3,G9,10,10.69726,-4.44495,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G9_4_EKDN220028397-1A_H5J72DSX5_L1/G9_4_EKDN220028397-1A_H5J72DSX5_L1.srt.dp.bam,792,G9_4,G9_4,/move_bioinfo/anopheles_cnrfp/bam/G9_4_EKDN220028397-1A_H5J72DSX5_L1.srt.dp.bam,09/09/2015,BOUSSANRA I,CDC,INT,4,126-9,gambiae,1.0184,509.2,4,G9,26,10.50926,-4.57797,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G9_5_EKDN220028471-1A_H5GV5DSX5_L3/G9_5_EKDN220028471-1A_H5GV5DSX5_L3.srt.dp.bam,793,G9_5,G9_5,/move_bioinfo/anopheles_cnrfp/bam/G9_5_EKDN220028471-1A_H5GV5DSX5_L3.srt.dp.bam,03/09/2014,FRIGARA,CDC,INT,502,113a-9,gambiae,3.3776,1688.8,5,G9,20,10.49796,-4.46115,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G9_6_EKDN220028541-1A_H3NGLDSX5_L2/G9_6_EKDN220028541-1A_H3NGLDSX5_L2.srt.dp.bam,794,G9_6,G9_6,/move_bioinfo/anopheles_cnrfp/bam/G9_6_EKDN220028541-1A_H3NGLDSX5_L2.srt.dp.bam,08/09/2014,SANHOUNOU,CDC,INT,235,135-18,gambiae,4.34,2169.2,6,G9,12,10.67426,-4.59349,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G9_7_EKDN220028602-1A_H3NGLDSX5_L1/G9_7_EKDN220028602-1A_H3NGLDSX5_L1.srt.dp.bam,795,G9_7,G9_7,/move_bioinfo/anopheles_cnrfp/bam/G9_7_EKDN220028602-1A_H3NGLDSX5_L1.srt.dp.bam,12/09/2014,DANDOUGOU,CDC,INT,46,41a-3,gambiae,3.6176,1808.8,7,G9,2,10.10211,-4.3382,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G9_8_EKDN220028675-1A_H3V53DSX5_L2/G9_8_EKDN220028675-1A_H3V53DSX5_L2.srt.dp.bam,796,G9_8,G9_8,/move_bioinfo/anopheles_cnrfp/bam/G9_8_EKDN220028675-1A_H3V53DSX5_L2.srt.dp.bam,04/11/2014,BAKARIDJAN II,CDC,INT,335,1833-5,gambiae,2.5848,1292.4,8,G9,9,10.20378,-4.39405,11,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/G9_9_EKDN220028743-1A_H5JF5DSX5_L3/G9_9_EKDN220028743-1A_H5JF5DSX5_L3.srt.dp.bam,797,G9_9,G9_9,/move_bioinfo/anopheles_cnrfp/bam/G9_9_EKDN220028743-1A_H5JF5DSX5_L3.srt.dp.bam,10/09/2015,KOFLANDE,CDC,INT,17,129-6,gambiae,4.1884,2094.2,9,G9,37,10.23163,-4.4324,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H10_10_EKDN220028806-1A_H5J72DSX5_L1/H10_10_EKDN220028806-1A_H5J72DSX5_L1.srt.dp.bam,798,H10_10,H10_10,/move_bioinfo/anopheles_cnrfp/bam/H10_10_EKDN220028806-1A_H5J72DSX5_L1.srt.dp.bam,16/09/2015,BOULO-KOMARA,CDC,INT,196,141-9,gambiae,1.6032,801.6,10,H10,29,10.40929,-4.61967,9,2015,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H10_11_EKDN220028862-1A_H5J72DSX5_L1/H10_11_EKDN220028862-1A_H5J72DSX5_L1.srt.dp.bam,799,H10_11,H10_11,/move_bioinfo/anopheles_cnrfp/bam/H10_11_EKDN220028862-1A_H5J72DSX5_L1.srt.dp.bam,07/07/2015,BOUSSANRA I,CDC,INT,12,020-9,gambiae,1.7204,860.2,11,H10,26,10.50926,-4.57797,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H10_1_EKDN220028197-1A_H57WKDSX5_L2/H10_1_EKDN220028197-1A_H57WKDSX5_L2.srt.dp.bam,800,H10_1,H10_1,/move_bioinfo/anopheles_cnrfp/bam/H10_1_EKDN220028197-1A_H57WKDSX5_L2.srt.dp.bam,15/08/2014,LOMBO,CDC,INT,237,514-5,gambiae,1.87,933.2,1,H10,18,10.07051,-4.30001,8,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H10_2_EKDN220028258-1A_H3NGLDSX5_L2/H10_2_EKDN220028258-1A_H3NGLDSX5_L2.srt.dp.bam,801,H10_2,H10_2,/move_bioinfo/anopheles_cnrfp/bam/H10_2_EKDN220028258-1A_H3NGLDSX5_L2.srt.dp.bam,09/11/2015,SANHOUNOU,CDC,INT,236,3618-2,gambiae,0.4,202.2,2,H10,12,10.67426,-4.59349,11,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H10_3_EKDN220028327-1A_H3V53DSX5_L2/H10_3_EKDN220028327-1A_H3V53DSX5_L2.srt.dp.bam,802,H10_3,H10_3,/move_bioinfo/anopheles_cnrfp/bam/H10_3_EKDN220028327-1A_H3V53DSX5_L2.srt.dp.bam,03/09/2015,NATIERA,CDC,INT,77,113b-10,gambiae,1.6312,815.6,3,H10,10,10.69726,-4.44495,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H10_4_EKDN220028399-1A_H5J72DSX5_L1/H10_4_EKDN220028399-1A_H5J72DSX5_L1.srt.dp.bam,803,H10_4,H10_4,/move_bioinfo/anopheles_cnrfp/bam/H10_4_EKDN220028399-1A_H5J72DSX5_L1.srt.dp.bam,09/09/2015,BOUSSANRA I,CDC,INT,26,127-1,gambiae,1.3288,664.4,4,H10,26,10.50926,-4.57797,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H10_5_EKDN220028473-1A_H5GV5DSX5_L3/H10_5_EKDN220028473-1A_H5GV5DSX5_L3.srt.dp.bam,804,H10_5,H10_5,/move_bioinfo/anopheles_cnrfp/bam/H10_5_EKDN220028473-1A_H5GV5DSX5_L3.srt.dp.bam,03/09/2014,YABLE I,CDC,INT,284,818-2,gambiae,1.222,611,5,H10,4,10.31913,-4.38869,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H10_7_EKDN220028604-1A_H3NGLDSX5_L3/H10_7_EKDN220028604-1A_H3NGLDSX5_L3.srt.dp.bam,805,H10_7,H10_7,/move_bioinfo/anopheles_cnrfp/bam/H10_7_EKDN220028604-1A_H3NGLDSX5_L3.srt.dp.bam,12/09/2014,DANDOUGOU,CDC,INT,46,41a-12,gambiae,1.888,944,7,H10,2,10.10211,-4.3382,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H10_8_EKDN220028676-1A_H3V53DSX5_L2/H10_8_EKDN220028676-1A_H3V53DSX5_L2.srt.dp.bam,806,H10_8,H10_8,/move_bioinfo/anopheles_cnrfp/bam/H10_8_EKDN220028676-1A_H3V53DSX5_L2.srt.dp.bam,04/11/2014,KOFING,CDC,INT,408,1826-8,gambiae,4.0188,2009.4,8,H10,9,10.20378,-4.39405,11,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H11_11_EKDN220028863-1A_H5JF5DSX5_L3/H11_11_EKDN220028863-1A_H5JF5DSX5_L3.srt.dp.bam,807,H11_11,H11_11,/move_bioinfo/anopheles_cnrfp/bam/H11_11_EKDN220028863-1A_H5JF5DSX5_L3.srt.dp.bam,09/07/2015,BOUNOUBA,CDC,INT,10,604-1,gambiae,4.2952,2147.6,11,H11,39,10.26145,-4.36408,7,2015,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H11_12_EKDN220028917-1A_H3VYYDSX5_L2/H11_12_EKDN220028917-1A_H3VYYDSX5_L2.srt.dp.bam,808,H11_12,H11_12,/move_bioinfo/anopheles_cnrfp/bam/H11_12_EKDN220028917-1A_H3VYYDSX5_L2.srt.dp.bam,16/07/2015,SOBARA I,CDC,INT,211,778-2,gambiae,2.3184,1159.2,12,H11,3,10.25882,-4.41593,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H1_11_EKDN220028861-1A_H5J72DSX5_L1/H1_11_EKDN220028861-1A_H5J72DSX5_L1.srt.dp.bam,809,H1_11,H1_11,/move_bioinfo/anopheles_cnrfp/bam/H1_11_EKDN220028861-1A_H5J72DSX5_L1.srt.dp.bam,01/07/2015,BAMAKO,CDC,INT,59,444-1,gambiae,3.3168,1658.4,11,H1,20,10.49796,-4.46115,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H1_12_EKDN220028916-1A_H5J72DSX5_L2/H1_12_EKDN220028916-1A_H5J72DSX5_L2.srt.dp.bam,810,H1_12,H1_12,/move_bioinfo/anopheles_cnrfp/bam/H1_12_EKDN220028916-1A_H5J72DSX5_L2.srt.dp.bam,09/07/2015,BOUNOUBA,CDC,INT,10,022-2,gambiae,3.572,1786,12,H1,39,10.26145,-4.36408,7,2015,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H1_13_EKDN220028974-1A_H5J72DSX5_L2/H1_13_EKDN220028974-1A_H5J72DSX5_L2.srt.dp.bam,811,H1_13,H1_13,/move_bioinfo/anopheles_cnrfp/bam/H1_13_EKDN220028974-1A_H5J72DSX5_L2.srt.dp.bam,14/07/2015,TIEFORA II,CDC,INT,834,026-8,gambiae,6.6684,3334.2,13,H1,11,10.66015,-4.51636,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H11_7_EKDN220028605-1A_H57WKDSX5_L1/H11_7_EKDN220028605-1A_H57WKDSX5_L1.srt.dp.bam,812,H11_7,H11_7,/move_bioinfo/anopheles_cnrfp/bam/H11_7_EKDN220028605-1A_H57WKDSX5_L1.srt.dp.bam,12/09/2014,DANDOUGOU,CDC,INT,46,41a-20,gambiae,2.2872,1143.6,7,H11,2,10.10211,-4.3382,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H1_1_EKDN220028196-1A_H5F7CDSX5_L4/H1_1_EKDN220028196-1A_H5F7CDSX5_L4.srt.dp.bam,813,H1_1,H1_1,/move_bioinfo/anopheles_cnrfp/bam/H1_1_EKDN220028196-1A_H5F7CDSX5_L4.srt.dp.bam,23/07/2014,SAKORA I,CDC,INT,70,237-4,gambiae,2.23,1116,1,H1,29,10.40929,-4.61967,7,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H1_2_EKDN220028257-1A_H3NGLDSX5_L2/H1_2_EKDN220028257-1A_H3NGLDSX5_L2.srt.dp.bam,814,H1_2,H1_2,/move_bioinfo/anopheles_cnrfp/bam/H1_2_EKDN220028257-1A_H3NGLDSX5_L2.srt.dp.bam,02/11/2015,KANKOUNABA II,CDC,INT,69,302-8,gambiae,0.95,473.8,2,H1,1,10.58465,-4.54745,11,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H1_3_EKDN220028326-1A_H3V53DSX5_L2/H1_3_EKDN220028326-1A_H3V53DSX5_L2.srt.dp.bam,815,H1_3,H1_3,/move_bioinfo/anopheles_cnrfp/bam/H1_3_EKDN220028326-1A_H3V53DSX5_L2.srt.dp.bam,02/09/2015,YABLE I,CDC,INT,309,106b-8,gambiae,1.5,750,3,H1,4,10.31913,-4.38869,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H1_4_EKDN220028398-1A_H5J72DSX5_L1/H1_4_EKDN220028398-1A_H5J72DSX5_L1.srt.dp.bam,816,H1_4,H1_4,/move_bioinfo/anopheles_cnrfp/bam/H1_4_EKDN220028398-1A_H5J72DSX5_L1.srt.dp.bam,04/09/2015,SOBARA III,CDC,INT,262,114-8,gambiae,1.8912,945.6,4,H1,3,10.25882,-4.41593,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H1_5_EKDN220028472-1A_H5GV5DSX5_L3/H1_5_EKDN220028472-1A_H5GV5DSX5_L3.srt.dp.bam,817,H1_5,H1_5,/move_bioinfo/anopheles_cnrfp/bam/H1_5_EKDN220028472-1A_H5GV5DSX5_L3.srt.dp.bam,01/09/2014,KANGOUNABA II,CDC,INT,85,104a-8,gambiae,2.0344,1017.2,5,H1,1,10.58465,-4.54745,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H1_7_EKDN220028603-1A_H3NGLDSX5_L1/H1_7_EKDN220028603-1A_H3NGLDSX5_L1.srt.dp.bam,818,H1_7,H1_7,/move_bioinfo/anopheles_cnrfp/bam/H1_7_EKDN220028603-1A_H3NGLDSX5_L1.srt.dp.bam,09/09/2014,BOUSSANRA I,CDC,INT,5,139a-8,gambiae,1.2568,628.4,7,H1,26,10.50926,-4.57797,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/H1_9_EKDN220028744-1A_H5JF5DSX5_L3/H1_9_EKDN220028744-1A_H5JF5DSX5_L3.srt.dp.bam,819,H1_9,H1_9,/move_bioinfo/anopheles_cnrfp/bam/H1_9_EKDN220028744-1A_H5JF5DSX5_L3.srt.dp.bam,05/11/2014,KANGOUNABA I,CDC,INT,31,1840-8,gambiae,3.0628,1531.4,9,H1,9,10.20378,-4.39405,11,2014,1
